   6 Jan	2022
   6 2	Jan
   4 anti	vax
   4 South	Asians
   3 to	be
   3 in	the
   3 The	Telegraph
   3 Duchess	of
   2 when	it
   2 vax	sentiment
   2 to	have
   2 through	South
   2 the	vaccine
   2 that	the
   2 s	Houses
   2 rips	through
   2 per	cent
   2 of	Parliament
   2 it	comes
   2 is	that
   2 in	their
   2 in	Cape
   2 if	they
   2 have	the
   2 happy	to
   2 ethnic	minorities
   2 epidemics	Race
   2 conspiracy	theories
   2 comes	to
   2 cent	of
   2 anti	vaxxers
   2 and	epidemics
   2 about	vaccines
   2 Vaccination	Coronavirus
   2 UK	news
   2 Topics	Vaccination
   2 The	Queen
   2 South	Africa
   2 Related	Topics
   2 Prince	Philip
   2 Pravina	Rudra
   2 Parliament	in
   2 Pandemics	and
   2 Northern	Ireland
   2 Nigel	Farage
   2 More	from
   2 Lady	Farnham
   2 Kate	Hoey
   2 Houses	of
   2 Health	Security
   2 Global	Health
   2 Fire	rips
   2 Covid	patients
   2 Coronavirus	Pandemics
   2 Contact	us
   2 Cape	Town
   2 Africa	s
   2 7	00am
   2 2022	7
   2 2022	11
   1 your	support
   1 your	comments
   1 your	adblocker
   1 your	ad
   1 you	to
   1 you	re
   1 you	for
   1 you	can
   1 yet	to
   1 years	on
   1 year	of
   1 wrong	and
   1 would	send
   1 would	have
   1 would	be
   1 working	round
   1 with	everything
   1 with	counter
   1 with	Lady
   1 with	79
   1 winning	journalism
   1 will	only
   1 will	not
   1 why	and
   1 whom	And
   1 who	will
   1 who	just
   1 white	person
   1 white	people
   1 where	there
   1 were	wackos
   1 were	raised
   1 well	as
   1 website	so
   1 we	have
   1 water	can
   1 was	part
   1 wants	to
   1 want	anything
   1 waiting	Lady
   1 wade	into
   1 wackos	on
   1 video	Fire
   1 ventilation	suggesting
   1 ventilation	among
   1 ve	noticed
   1 vaxxers	who
   1 vaxxers	We
   1 vaxx	sentiment
   1 vax	swami
   1 vax	disinformation
   1 values	your
   1 vague	about
   1 vaccines	altering
   1 vaccines	Some
   1 vaccine	take
   1 vaccine	compared
   1 vaccine	If
   1 us	on
   1 us	if
   1 us	from
   1 us	by
   1 us	anything
   1 us	Telegraph
   1 us	Global
   1 us	About
   1 urge	you
   1 up	but
   1 unwilling	to
   1 unsurprised	given
   1 unreachable	isle
   1 unnatural	in
   1 turned	a
   1 turn	their
   1 turn	off
   1 truss	Fire
   1 treat	them
   1 tracker	Coronavirus
   1 tour	in
   1 topic	constructive
   1 top	Follow
   1 too	reliant
   1 to	wade
   1 to	turn
   1 to	top
   1 to	the
   1 to	tackle
   1 to	sexism
   1 to	one
   1 to	keep
   1 to	join
   1 to	her
   1 to	help
   1 to	ethnic
   1 to	drop
   1 to	correct
   1 to	content
   1 to	anti
   1 to	access
   1 to	Hounslow
   1 to	Covid
   1 tight	knit
   1 though	Yorkshire
   1 those	same
   1 this	year
   1 this	is
   1 they	were
   1 they	are
   1 there	is
   1 there	are
   1 theories	among
   1 theories	about
   1 them	as
   1 their	temple
   1 their	most
   1 their	communities
   1 their	backs
   1 the	spread
   1 the	sentiment
   1 the	same
   1 the	rest
   1 the	recent
   1 the	problem
   1 the	peace
   1 the	pandemic
   1 the	messages
   1 the	jabs
   1 the	jab
   1 the	future
   1 the	first
   1 the	fight
   1 the	debate
   1 the	country
   1 the	conversation
   1 the	community
   1 the	clock
   1 the	capital
   1 the	Royal
   1 the	R
   1 the	Queen
   1 the	Protocol
   1 that	you
   1 that	would
   1 that	there
   1 that	our
   1 that	only
   1 that	hesitancy
   1 that	every
   1 that	drinking
   1 than	shrivelling
   1 temple	cum
   1 taught	us
   1 take	up
   1 take	it
   1 tackle	conspiracy
   1 t	want
   1 t	let
   1 swami	preys
   1 support	us
   1 support	Need
   1 suggesting	omicron
   1 suggest	that
   1 such	as
   1 subscriber	to
   1 stories	Related
   1 stop	us
   1 standard	conspiracy
   1 spread	of
   1 spirited	as
   1 spice	cupboard
   1 speechless	when
   1 special	case
   1 soon	as
   1 somehow	cure
   1 some	South
   1 soaring	rather
   1 so	that
   1 so	many
   1 since	Brexit
   1 significant	anti
   1 sigh	phrases
   1 shrivelling	away
   1 shows	a
   1 shown	me
   1 sexism	many
   1 sentiment	my
   1 sentiment	is
   1 sentiment	in
   1 sentiment	beloved
   1 sensitivities	stop
   1 sending	the
   1 send	many
   1 seems	it
   1 scales	has
   1 saving	lives
   1 same	people
   1 same	extreme
   1 salvation	Yet
   1 said	that
   1 s	spice
   1 s	hospitals
   1 round	the
   1 risk	South
   1 review	our
   1 rest	of
   1 response	to
   1 respectful	Please
   1 requests	all
   1 reported	South
   1 rendered	speechless
   1 rely	on
   1 religious	figures
   1 reliant	on
   1 relatives	have
   1 refusing	the
   1 recent	poll
   1 recent	influx
   1 realised	Nigel
   1 reached	for
   1 re	afraid
   1 re	adblocking
   1 rather	than
   1 rates	and
   1 rate	of
   1 rate	can
   1 range	of
   1 raised	by
   1 raging	if
   1 racist	Many
   1 racism	The
   1 quality	content
